web-scraper-order,web-scraper-start-url,type_habit,price,adresse,img
"1739390055-193","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensembles homme","14 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-194","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble homme","14 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-195","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble vêtements","13 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-196","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble homme","12 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-197","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble homme","12 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-198","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Polos homme","12 000CFA","Dakar, Sénégal",""
"1739390055-199","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Pantalon homme","1 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-200","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Boubou africain homme","35 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1739390055-201","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Chemise homme","10 000CFA","Dakar, Sénégal",""
"1739390055-202","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Chemise homme","10 000CFA","Dakar, Sénégal",""
"1739390055-203","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Chemise fleurette","10 000CFA","Dakar, Sénégal",""
"1739390055-204","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Chemise homme","10 000CFA","Dakar, Sénégal",""
"1739390055-205","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Vêtement homme","45 000CFA","Dakar, Sénégal",""
"1739390055-206","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Tunique homme","25 000CFA","Dakar, Sénégal",""
"1739390055-207","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Tuniques homme","20 000CFA","Dakar, Sénégal",""
"1739390055-208","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble habits","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-209","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble polo et pantalon","13 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-210","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble polo et pantalon","13 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-211","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensembles","13 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-212","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble habits","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-213","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble Homme","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-214","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble homme","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-215","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Caleçons homme","Prix sur demande","Sicap Liberté, Dakar, Sénégal",""
"1739390055-216","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Caleçons","Prix sur demande","Sicap Liberté, Dakar, Sénégal",""
"1739390055-217","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble complet","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-218","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Pantalon ecoché","12 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-219","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Short en coton","6 000CFA","Dakar, Sénégal",""
"1739390055-220","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Caleçon culotte","2 500CFA","Fass, Dakar, Sénégal",""
"1739390055-221","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Caleçon culotte","2 500CFA","Fass, Dakar, Sénégal",""
"1739390055-222","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Boxer","2 500CFA","Fass, Dakar, Sénégal",""
"1739390055-223","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble homme","20 000CFA","Dakar, Sénégal",""
"1739390055-224","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Tee-shirts","6 000CFA","Dakar, Sénégal",""
"1739390055-225","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble Homme","12 500CFA","Fann, Dakar, Sénégal",""
"1739390055-226","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble Pantalon - T-Shirt - Casquette","12 500CFA","Fann, Dakar, Sénégal",""
"1739390055-227","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Tuniques homme","Prix sur demande","Patte d'oie, Dakar, Sénégal",""
"1739390055-228","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Pantalons Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-229","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Pantalon Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-230","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Pantalon kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-231","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble homme","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-232","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble culotte","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-233","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-234","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble homme","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-235","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble vêtements homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal",""
"1739390055-236","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble vêtements homme","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-237","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble Homme","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-238","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble Homme","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-239","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensembles","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-240","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensembles","13 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-241","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble","13 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-242","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble homme","13 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-243","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble homme","13 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-244","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensembles","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-245","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble homme","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-246","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble Adidas","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-247","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensembles","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390055-248","https://sn.coinafrique.com/categorie/vetements-homme?page=117","T-shirts de qualité","Prix sur demande","Sicap Liberté, Dakar, Sénégal",""
"1739390055-249","https://sn.coinafrique.com/categorie/vetements-homme?page=117","T-shirts unique","Prix sur demande","Sicap Liberté, Dakar, Sénégal",""
"1739390055-250","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Tee-shirts homme","9 900CFA","Sicap Liberté, Dakar, Sénégal",""
"1739390055-251","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Pack t-shirts à col rond","10 000CFA","Hann Bel-Air, Dakar, Sénégal",""
"1739390055-252","https://sn.coinafrique.com/categorie/vetements-homme?page=117","Ensemble homme","18 000CFA","Grand Dakar, Dakar, Sénégal",""
"1739390061-253","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Blousons","25 000CFA","Dakar, Sénégal",""
"1739390061-254","https://sn.coinafrique.com/categorie/vetements-homme?page=116","T-shirt en coton","2 000CFA","Les Parcelles Assainies, Dakar, Sénégal",""
"1739390061-255","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Bombers","15 000CFA","Dakar, Sénégal",""
"1739390061-256","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Chemise homme","6 000CFA","Biscuiterie, Dakar, Sénégal",""
"1739390061-257","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal",""
"1739390061-258","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal",""
"1739390061-259","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal",""
"1739390061-260","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Sous vêtements","4 000CFA","Hann Bel-Air, Dakar, Sénégal",""
"1739390061-261","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Pantalon Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-262","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Pantalon Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-263","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Pantalon kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-264","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Pantalons Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-265","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble homme","14 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-266","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble homme","14 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-267","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Pantalon homme","8 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-268","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Pantalons homme","8 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-269","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Pantalons","8 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-270","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal",""
"1739390061-271","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble Vêtement Homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal",""
"1739390061-272","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble Vêtements Hommes","Prix sur demande","Dakar Plateau, Dakar, Sénégal",""
"1739390061-273","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Jean homme","9 000CFA","Rufisque, Sénégal",""
"1739390061-274","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Vêtement homme","Prix sur demande","Grand Yoff, Dakar, Sénégal",""
"1739390061-275","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Pantalon homme","6 000CFA","Sénégal",""
"1739390061-276","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble homme","9 000CFA","Sénégal",""
"1739390061-277","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble homme","9 000CFA","Dakar, Sénégal",""
"1739390061-278","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble homme","9 000CFA","Dakar, Sénégal",""
"1739390061-279","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Vêtement homme","Prix sur demande","Grand Yoff, Dakar, Sénégal",""
"1739390061-280","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Vêtement mixte","Prix sur demande","Grand Yoff, Dakar, Sénégal",""
"1739390061-281","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Polo Lacoste","4 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-282","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal",""
"1739390061-283","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal",""
"1739390061-284","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal",""
"1739390061-285","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal",""
"1739390061-286","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Pantalon homme","8 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-287","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Pantalon homme","8 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-288","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble homme","13 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-289","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble homme","13 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-290","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble homme","13 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-291","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble homme","13 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-292","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble homme","14 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-293","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble homme","14 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-294","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble homme","14 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-295","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Pantalon Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-296","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Pantalon Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-297","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Pantalon Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-298","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Pantalon Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-299","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Pantalon Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-300","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Pantalon Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-301","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Pantalon Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390061-302","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble t-shirt - short","10 000CFA","Dakar, Sénégal",""
"1739390061-303","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble shirt short unitaire ou couple","10 000CFA","Dakar, Sénégal",""
"1739390061-304","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble Lacoste Kaki","15 000CFA","Dakar, Sénégal",""
"1739390061-305","https://sn.coinafrique.com/categorie/vetements-homme?page=116","T-shirt","5 000CFA","Dakar, Sénégal",""
"1739390061-306","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble T-shirt","13 000CFA","Dakar, Sénégal",""
"1739390061-307","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Tee-shirts","5 000CFA","Dakar, Sénégal",""
"1739390061-308","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Ensemble tee-shirt et short","9 000CFA","Dakar, Sénégal",""
"1739390061-309","https://sn.coinafrique.com/categorie/vetements-homme?page=116","Jallabé","10 000CFA","Dakar, Sénégal",""
